V1,V2,V3,V4,V5
0.502460104152914,0.00235496270041523,0.000414707133644197,0.00948123186193356,0.485288994151093
0.00224790895870497,0.500848725688858,0.49597075602626,0.000932479922553367,1.29403623393686e-07
0.000364592958123389,0.496218709602816,0.501881326567315,0.00153375765546368,1.61321628179113e-06
0.0134064294689217,0.00380353740547732,0.00124950472393289,0.964181803805192,0.0173587245964764
0.494262896848678,0.000543684489426011,7.16879514999423e-05,0.0103646728757594,0.494757057834637
