"ID","floor","fraction","n_train","model","stage","start","log_likelihood","iterations","relative_gain","converged","minimum_transition","maximum_self_transition","floor_hits"
"elk-163",0.05,1,158,"M22","screen",150,-21.8563243917412,56,3.54688234708609e-05,FALSE,0.213626510888899,0.786373489111101,1
"elk-163",0.05,1,158,"M22","screen",151,-16.1627528271305,50,5.43958208303666e-05,FALSE,0.236963390586887,0.763036609413113,2
"elk-163",0.05,1,158,"M22","screen",152,-16.1617554214492,24,2.65065654445318e-05,FALSE,0.23664110258039,0.76335889741961,2
"elk-163",0.05,1,158,"M22","screen",153,-16.1629070490155,46,5.78935918997263e-05,FALSE,0.237037181361056,0.762962818638943,2
"elk-163",0.05,1,158,"M22","screen",154,-16.1625094459793,47,4.27771581453561e-05,FALSE,0.23700413998547,0.76299586001453,2
"elk-163",0.05,1,158,"M22","screen",155,-21.8608905194954,30,7.56033395713073e-05,FALSE,0.213696316250045,0.786303683749955,1
"elk-163",0.05,1,158,"M22","screen",156,-16.1623174184944,50,3.77832625527884e-05,FALSE,0.236919391677509,0.763080608322491,2
"elk-163",0.05,1,158,"M22","screen",157,-16.1625678054055,46,4.73818894920578e-05,FALSE,0.236956312850437,0.763043687149563,2
"elk-163",0.05,1,158,"M22","screen",158,-16.1623312502766,49,3.81669219443646e-05,FALSE,0.236960722690151,0.76303927730985,2
"elk-163",0.05,1,158,"M22","screen",159,-16.1623693435827,28,3.94100473351615e-05,FALSE,0.23697218006979,0.76302781993021,2
"elk-163",0.05,1,158,"M22","screen",160,-16.1625183890373,67,4.51884629570646e-05,FALSE,0.236922747614339,0.763077252385661,2
"elk-163",0.05,1,158,"M22","screen",161,-16.1626591180874,48,5.0746995533514e-05,FALSE,0.236980783007276,0.763019216992724,2
"elk-163",0.05,1,158,"M22","screen",162,-21.8600985709878,28,6.55196472643422e-05,FALSE,0.213692549379704,0.786307450620296,1
"elk-163",0.05,1,158,"M22","screen",163,-16.1629067905639,67,6.00793232549538e-05,FALSE,0.236958172362286,0.763041827637714,2
"elk-163",0.05,1,158,"M22","screen",164,-16.1624608586165,47,4.33107372972461e-05,FALSE,0.236943620404266,0.763056379595734,2
"elk-163",0.05,1,158,"M22","screen",165,-16.1626766937808,49,5.05952168275409e-05,FALSE,0.237005170036494,0.762994829963506,2
"elk-163",0.05,1,158,"M22","screen",166,-16.1624347668538,54,4.21980337039942e-05,FALSE,0.236927422590961,0.763072577409039,2
"elk-163",0.05,1,158,"M22","screen",167,-16.1623528006945,50,3.88992890206806e-05,FALSE,0.236965596069606,0.763034403930394,2
"elk-163",0.05,1,158,"M22","screen",168,-21.8592284540031,37,5.90337533656494e-05,FALSE,0.213695403627954,0.786304596372046,1
"elk-163",0.05,1,158,"M22","screen",169,-16.1625279662563,40,4.5209134783851e-05,FALSE,0.236991814177721,0.763008185822279,2
"elk-163",0.05,1,158,"M22","screen",170,-21.8607423989064,29,7.35925410955127e-05,FALSE,0.213694623038162,0.786305376961838,1
"elk-163",0.05,1,158,"M22","screen",171,-16.1626645393536,39,4.95896297171635e-05,FALSE,0.237014254562804,0.762985745437196,2
"elk-163",0.05,1,158,"M22","screen",172,-16.1625110970936,42,4.50633902190844e-05,FALSE,0.236972638853249,0.763027361146751,2
"elk-163",0.05,1,158,"M22","screen",173,-16.1626676367833,39,4.99342636024046e-05,FALSE,0.237009298776973,0.762990701223027,2
"elk-163",0.05,1,158,"M22","screen",174,-16.1626457617841,39,4.91851990627301e-05,FALSE,0.237008459222002,0.762991540777998,2
"elk-163",0.05,1,158,"M22","screen",175,-16.1626314750439,50,4.96838640634169e-05,FALSE,0.23701817475028,0.76298182524972,2
"elk-163",0.05,1,158,"M22","screen",176,-16.1625948483316,38,4.73473583454513e-05,FALSE,0.237008144317176,0.762991855682824,2
"elk-163",0.05,1,158,"M22","screen",177,-16.1623549185142,44,3.93139121015812e-05,FALSE,0.236940879518973,0.763059120481027,2
"elk-163",0.05,1,158,"M22","screen",178,-21.8604924675393,39,7.08776871480679e-05,FALSE,0.213698998800752,0.786301001199248,1
"elk-163",0.05,1,158,"M22","screen",179,-21.8599401897412,34,6.36982856368149e-05,FALSE,0.213697092886869,0.786302907113131,1
"elk-163",0.05,1,158,"M22","screen",180,-16.1623877291648,38,3.97353071248303e-05,FALSE,0.236977027482507,0.763022972517493,2
"elk-163",0.05,1,158,"M22","screen",181,-16.1625034190256,56,4.47549706184249e-05,FALSE,0.236929951466258,0.763070048533742,2
"elk-163",0.05,1,158,"M22","screen",182,-16.1624989267292,42,4.46814744622828e-05,FALSE,0.236967159086539,0.763032840913461,2
"elk-163",0.05,1,158,"M22","screen",183,-16.1623023458183,51,3.69552710769846e-05,FALSE,0.236961964711439,0.763038035288561,2
"elk-163",0.05,1,158,"M22","screen",184,-16.1626050634051,50,4.87920043659629e-05,FALSE,0.236963573874438,0.763036426125562,2
"elk-163",0.05,1,158,"M22","screen",185,-20.2759587793773,48,5.17496035175367e-05,FALSE,0.172301264189301,0.827698735810699,1
"elk-163",0.05,1,158,"M22","screen",186,-16.1624438448713,41,4.19339127433884e-05,FALSE,0.236983386045048,0.763016613954952,2
"elk-163",0.05,1,158,"M22","screen",187,-16.162641074315,41,4.97069681575946e-05,FALSE,0.236993549911288,0.763006450088712,2
"elk-163",0.05,1,158,"M22","screen",188,-16.162684858376,41,4.98930263105181e-05,FALSE,0.237016713875786,0.762983286124214,2
"elk-163",0.05,1,158,"M22","screen",189,-16.1624992146399,38,4.37534575845282e-05,FALSE,0.236993733384431,0.76300626661557,2
"elk-163",0.05,1,158,"M22","screen",190,-16.1629464087562,43,5.82889629451558e-05,FALSE,0.237045480813617,0.762954519186383,2
"elk-163",0.05,1,158,"M22","screen",191,-16.162420281744,39,4.07405078556256e-05,FALSE,0.236991438190527,0.763008561809473,2
"elk-163",0.05,1,158,"M22","screen",192,-16.1625564722183,49,4.66191930438238e-05,FALSE,0.236982732974077,0.763017267025923,2
"elk-163",0.05,1,158,"M22","screen",193,-16.1628725548138,49,5.86938480819776e-05,FALSE,0.237005596226725,0.762994403773275,2
"elk-163",0.05,1,158,"M22","screen",194,-16.1627830059954,40,5.43590295260106e-05,FALSE,0.237023083304783,0.762976916695217,2
"elk-163",0.05,1,158,"M22","screen",195,-16.177343903954,70,0.000665284616441937,FALSE,0.237275843519204,0.762724156480796,2
"elk-163",0.05,1,158,"M22","screen",196,-16.1626872081783,38,5.0448548114437e-05,FALSE,0.237012938835569,0.762987061164431,2
"elk-163",0.05,1,158,"M22","screen",197,-16.1625140435751,38,4.48414499307503e-05,FALSE,0.236984794900581,0.763015205099419,2
"elk-163",0.05,1,158,"M22","screen",198,-16.1629546267324,42,6.04082145619213e-05,FALSE,0.237035300785654,0.762964699214346,2
"elk-163",0.05,1,158,"M22","screen",199,-16.1625147451511,44,4.30603325947482e-05,FALSE,0.237003796363129,0.762996203636871,2
"elk-163",0.05,1,158,"M22","screen",200,-16.1624579836238,51,4.21186167457569e-05,FALSE,0.236989672562121,0.763010327437879,2
"elk-163",0.05,1,158,"M22","refine",152,-16.1613073853659,16,4.44371700966297e-09,TRUE,0.236734361082193,0.763265638917807,2
"elk-163",0.05,1,158,"M22","refine",39,-16.1613074044069,18,5.16233357519659e-09,TRUE,0.236739339293332,0.763260660706668,2
"elk-163",0.05,1,158,"M22","refine",14,-16.1613074054783,18,5.19868173261129e-09,TRUE,0.236739324608938,0.763260675391062,2
"elk-163",0.05,1,158,"M22","refine",25,-16.1613074045066,18,5.18265951118119e-09,TRUE,0.236739647237682,0.763260352762318,2
"elk-163",0.05,1,158,"M22","refine",104,-16.1613074095833,18,5.3172196736684e-09,TRUE,0.236739169417433,0.763260830582568,2
"elk-163",0.05,1,158,"M22","refine",183,-16.16130741693,18,5.53296185219899e-09,TRUE,0.236740143253426,0.763259856746574,2
"elk-163",0.05,1,158,"M22","refine",119,-16.1613073794786,19,3.99102439728456e-09,TRUE,0.23673984718895,0.76326015281105,2
"elk-163",0.05,1,158,"M22","refine",156,-16.1613074189965,18,5.59310868592745e-09,TRUE,0.236738955443171,0.763261044556829,2
"elk-163",0.05,1,158,"M22","refine",26,-16.1613074255749,18,5.79319299580314e-09,TRUE,0.236740287978334,0.763259712021666,2
"elk-163",0.05,1,158,"M22","refine",158,-16.1613074158353,18,5.54032923837736e-09,TRUE,0.236740050317725,0.763259949682275,2
"elk-163",0.05,1,158,"M22","refine",127,-16.1613074302472,18,5.94268935885977e-09,TRUE,0.23674034992635,0.76325965007365,2
"elk-163",0.05,1,158,"M22","refine",83,-16.16130740941,18,5.36509091309939e-09,TRUE,0.23673960676536,0.76326039323464,2
"elk-163",0.05,1,158,"M22","refine",45,-16.1613074223219,18,5.7120884051279e-09,TRUE,0.236738971026813,0.763261028973187,2
"elk-163",0.05,1,158,"M22","refine",141,-16.1613074256862,18,5.8035578070985e-09,TRUE,0.236738887420031,0.763261112579969,2
"elk-163",0.05,1,158,"M22","refine",126,-16.161307417404,18,5.60252762879258e-09,TRUE,0.236740055229575,0.763259944770425,2
"elk-163",0.05,1,158,"M22","refine",167,-16.161307422186,18,5.74469324850436e-09,TRUE,0.236740166070593,0.763259833929407,2
"elk-163",0.05,1,158,"M22","refine",21,-16.16130738404,19,4.15548801565589e-09,TRUE,0.236739902249254,0.763260097750746,2
"elk-163",0.05,1,158,"M22","refine",177,-16.1613074130957,18,5.4881068783167e-09,TRUE,0.236739450829306,0.763260549170694,2
"elk-163",0.05,1,158,"M22","refine",72,-16.1613074218047,18,5.74522093960802e-09,TRUE,0.236740137205035,0.763259862794964,2
"elk-163",0.05,1,158,"M22","refine",159,-16.1613074322357,18,6.04339511291381e-09,TRUE,0.236740345810824,0.763259654189176,2
"elk-163",0.05,1,158,"M22","warm_pass1_1",0,-16.1613073887924,21,3.99642220389983e-09,TRUE,0.236739771976361,0.763260228023639,2
"elk-163",0.05,1,158,"M22","warm_pass1_2",0,-20.2732735948193,74,6.53533738318571e-09,TRUE,0.176723844263072,0.823276155736928,1
"elk-163",0.05,1,158,"M22","warm_pass2_1",0,-16.1613073887924,21,3.99642220389983e-09,TRUE,0.236739771976361,0.763260228023639,2
"elk-163",0.05,1,158,"M22","warm_pass2_2",0,-20.2732735948193,74,6.53533738318571e-09,TRUE,0.176723844263072,0.823276155736928,1
"elk-163",0.05,1,158,"M22","warm_pass3_1",0,-16.1613073887924,21,3.99642220389983e-09,TRUE,0.236739771976361,0.763260228023639,2
"elk-163",0.05,1,158,"M22","warm_pass3_2",0,-20.2732735948193,74,6.53533738318571e-09,TRUE,0.176723844263072,0.823276155736928,1
"elk-163",0.05,1,158,"G2","screen",1,-46.4629864069261,18,5.39810038730461e-05,FALSE,0.230313508854471,0.769686491145529,0
"elk-163",0.05,1,158,"G2","screen",2,-46.4621901014323,18,4.0554732657385e-05,FALSE,0.230460754684562,0.769539245315438,0
"elk-163",0.05,1,158,"G2","screen",3,-46.462964446754,13,5.36121480638935e-05,FALSE,0.230316529328629,0.769683470671371,0
"elk-163",0.05,1,158,"G2","screen",4,-46.4616778466583,16,3.18737106918095e-05,FALSE,0.230568803324862,0.769431196675138,0
"elk-163",0.05,1,158,"G2","screen",5,-46.462727282954,12,4.96318979931866e-05,FALSE,0.230350311128044,0.769649688871956,0
"elk-163",0.05,1,158,"G2","screen",6,-46.4629901370448,15,5.40437297759268e-05,FALSE,0.230312841209561,0.769687158790439,0
"elk-163",0.05,1,158,"G2","screen",7,-46.4630264224773,16,5.46537151349999e-05,FALSE,0.230306619689715,0.769693380310285,0
"elk-163",0.05,1,158,"G2","screen",8,-46.46279683556,16,5.07916113194717e-05,FALSE,0.23034673404979,0.76965326595021,0
"elk-163",0.05,1,158,"G2","screen",9,-46.4625471162557,18,4.65838517836842e-05,FALSE,0.230392137628614,0.769607862371386,0
"elk-163",0.05,1,158,"G2","screen",10,-46.4627144102392,16,4.94035739999316e-05,FALSE,0.230361498092424,0.769638501907576,0
"elk-163",0.05,1,158,"G2","screen",11,-46.4616949165023,19,3.21636055990869e-05,FALSE,0.23056499205504,0.76943500794496,0
"elk-163",0.05,1,158,"G2","screen",12,-46.4623455753685,18,4.31823237889698e-05,FALSE,0.230430289876862,0.769569710123138,0
"elk-163",0.05,1,158,"G2","screen",13,-46.4617368525472,17,3.28756176774648e-05,FALSE,0.230555675317667,0.769444324682333,0
"elk-163",0.05,1,158,"G2","screen",14,-46.4621158957998,16,3.9299487266496e-05,FALSE,0.230475636130749,0.769524363869251,0
"elk-163",0.05,1,158,"G2","screen",15,-46.4617134759297,17,3.24787504984458e-05,FALSE,0.230560855993375,0.769439144006625,0
"elk-163",0.05,1,158,"G2","screen",16,-46.4621574556865,17,4.00025958232248e-05,FALSE,0.230467274486945,0.769532725513055,0
"elk-163",0.05,1,158,"G2","screen",17,-46.4622147414475,14,4.09713988582156e-05,FALSE,0.230455795408372,0.769544204591628,0
"elk-163",0.05,1,158,"G2","screen",18,-46.4623239241927,16,4.28165977763065e-05,FALSE,0.230434473592051,0.769565526407949,0
"elk-163",0.05,1,158,"G2","screen",19,-46.4628271234618,17,5.13014575408837e-05,FALSE,0.230341360642321,0.769658639357679,0
"elk-163",0.05,1,158,"G2","screen",20,-46.4619954463831,16,3.72603845451985e-05,FALSE,0.230500310435278,0.769499689564722,0
"elk-163",0.05,1,158,"G2","screen",21,-46.4617984882352,16,3.39216173243307e-05,FALSE,0.230542160760271,0.769457839239729,0
"elk-163",0.05,1,158,"G2","screen",22,-46.4618369538788,19,3.45741167404598e-05,FALSE,0.230533835135922,0.769466164864078,0
"elk-163",0.05,1,158,"G2","screen",23,-46.4619103665612,18,3.58188272669245e-05,FALSE,0.230518154703343,0.769481845296657,0
"elk-163",0.05,1,158,"G2","screen",24,-46.4621060151199,15,3.91322989638824e-05,FALSE,0.230477614317861,0.769522385682139,0
"elk-163",0.05,1,158,"G2","screen",25,-46.4623154474803,12,4.26757990328915e-05,FALSE,0.230432718423037,0.769567281576963,0
"elk-163",0.05,1,158,"G2","screen",26,-46.4616276118715,17,3.10203056652277e-05,FALSE,0.230580160869726,0.769419839130274,0
"elk-163",0.05,1,158,"G2","screen",27,-46.4625273967956,17,4.62512585892099e-05,FALSE,0.230395808154313,0.769604191845687,0
"elk-163",0.05,1,158,"G2","screen",28,-46.4618056806459,18,3.40436395270301e-05,FALSE,0.230540599921697,0.769459400078303,0
"elk-163",0.05,1,158,"G2","screen",29,-46.4626622582576,17,4.85249169632782e-05,FALSE,0.230370960331037,0.769629039668963,0
"elk-163",0.05,1,158,"G2","screen",30,-46.463086227706,16,5.56587836006039e-05,FALSE,0.230296401964578,0.769703598035422,0
"elk-163",0.05,1,158,"G2","screen",31,-46.4618098476014,15,3.41143973346386e-05,FALSE,0.230539494493391,0.769460505506609,0
"elk-163",0.05,1,158,"G2","screen",32,-46.462780827652,16,5.05221013775224e-05,FALSE,0.230349585854347,0.769650414145653,0
"elk-163",0.05,1,158,"G2","screen",33,-46.461874008328,18,3.5202472423089e-05,FALSE,0.230525885935141,0.769474114064859,0
"elk-163",0.05,1,158,"G2","screen",34,-46.4622874093948,16,4.21996622496081e-05,FALSE,0.230441568259012,0.769558431740988,0
"elk-163",0.05,1,158,"G2","screen",35,-46.4624852501958,16,4.55402452098345e-05,FALSE,0.230403690611254,0.769596309388746,0
"elk-163",0.05,1,158,"G2","screen",36,-46.4624577206347,16,4.5075703129236e-05,FALSE,0.230408869223299,0.769591130776701,0
"elk-163",0.05,1,158,"G2","screen",37,-46.4623552625024,18,4.33459372038498e-05,FALSE,0.230428422518256,0.769571577481744,0
"elk-163",0.05,1,158,"G2","screen",38,-46.4619230752155,17,3.60342230553782e-05,FALSE,0.230515467222237,0.769484532777763,0
"elk-163",0.05,1,158,"G2","screen",39,-46.4623178833299,15,4.271455036614e-05,FALSE,0.230435633043829,0.769564366956171,0
"elk-163",0.05,1,158,"G2","screen",40,-46.4622526979186,16,4.16130292237417e-05,FALSE,0.230448371552727,0.769551628447273,0
"elk-163",0.05,1,158,"G2","screen",41,-46.4621550106369,16,3.99612376575332e-05,FALSE,0.230467762656728,0.769532237343272,0
"elk-163",0.05,1,158,"G2","screen",42,-46.4622599191073,16,4.17350808832325e-05,FALSE,0.230446956024326,0.769553043975674,0
"elk-163",0.05,1,158,"G2","screen",43,-46.4616856770708,16,3.20067002327136e-05,FALSE,0.230567049181958,0.769432950818042,0
"elk-163",0.05,1,158,"G2","screen",44,-46.4616304772905,20,3.10689946717492e-05,FALSE,0.23057950982554,0.76942049017446,0
"elk-163",0.05,1,158,"G2","screen",45,-46.4625664198519,17,4.69093844502406e-05,FALSE,0.230388557511593,0.769611442488407,0
"elk-163",0.05,1,158,"G2","screen",46,-46.4622614760243,16,4.17613982954385e-05,FALSE,0.230446641540027,0.769553358459973,0
"elk-163",0.05,1,158,"G2","screen",47,-46.4627253001618,16,4.95870023952938e-05,FALSE,0.230359543297727,0.769640456702273,0
"elk-163",0.05,1,158,"G2","screen",48,-46.4627114322474,16,4.93534069576867e-05,FALSE,0.230362042268519,0.769637957731481,0
"elk-163",0.05,1,158,"G2","screen",49,-46.463064931973,18,5.53009387058234e-05,FALSE,0.230300031179595,0.769699968820405,0
"elk-163",0.05,1,158,"G2","screen",50,-46.4628780052002,12,5.21746153221721e-05,FALSE,0.230321332905519,0.769678667094481,0
"elk-163",0.05,1,158,"G2","screen",51,-46.4625851380011,17,4.72250011077131e-05,FALSE,0.230385096651525,0.769614903348475,0
"elk-163",0.05,1,158,"G2","screen",52,-46.4620469770157,17,3.81329974055652e-05,FALSE,0.230489679328734,0.769510320671266,0
"elk-163",0.05,1,158,"G2","screen",53,-46.4625280817196,17,4.62628114752889e-05,FALSE,0.230395680468542,0.769604319531458,0
"elk-163",0.05,1,158,"G2","screen",54,-46.462099307248,17,3.9018774958715e-05,FALSE,0.230479000685046,0.769520999314954,0
"elk-163",0.05,1,158,"G2","screen",55,-46.4618432108848,17,3.46802350670504e-05,FALSE,0.230532487236769,0.769467512763231,0
"elk-163",0.05,1,158,"G2","screen",56,-46.4618286531397,17,3.443332906078e-05,FALSE,0.23053562298943,0.76946437701057,0
"elk-163",0.05,1,158,"G2","screen",57,-46.4621343005745,17,3.96108867871563e-05,FALSE,0.230471925984197,0.769528074015803,0
"elk-163",0.05,1,158,"G2","screen",58,-46.4627462262027,16,4.99394451078466e-05,FALSE,0.230355780965917,0.769644219034083,0
"elk-163",0.05,1,158,"G2","screen",59,-46.4616554555149,16,3.14933825515186e-05,FALSE,0.230573808690224,0.769426191309776,0
"elk-163",0.05,1,158,"G2","screen",60,-46.4628859955108,17,5.22921699677775e-05,FALSE,0.230330984020273,0.769669015979727,0
"elk-163",0.05,1,158,"G2","screen",61,-46.4627493548226,16,4.99921351116917e-05,FALSE,0.230355216512564,0.769644783487436,0
"elk-163",0.05,1,158,"G2","screen",62,-46.4622282811139,17,4.12002844149735e-05,FALSE,0.230453184118305,0.769546815881695,0
"elk-163",0.05,1,158,"G2","screen",63,-46.4627494638918,16,4.99939710973516e-05,FALSE,0.230355198919571,0.769644801080429,0
"elk-163",0.05,1,158,"G2","screen",64,-46.462226455791,17,4.11694258660606e-05,FALSE,0.230453544535252,0.769546455464748,0
"elk-163",0.05,1,158,"G2","screen",65,-46.4623475465326,19,4.32156172115827e-05,FALSE,0.230429909766692,0.769570090233308,0
"elk-163",0.05,1,158,"G2","screen",66,-46.4629884393986,18,5.40151767952299e-05,FALSE,0.230313157428588,0.769686842571412,0
"elk-163",0.05,1,158,"G2","screen",67,-46.4621614536316,17,4.00702207025118e-05,FALSE,0.230466473627827,0.769533526372173,0
"elk-163",0.05,1,158,"G2","screen",68,-46.4620638183393,16,3.84181075807346e-05,FALSE,0.230486226184314,0.769513773815686,0
"elk-163",0.05,1,158,"G2","screen",69,-46.4626264631704,16,4.79216567541207e-05,FALSE,0.230377493888753,0.769622506111246,0
"elk-163",0.05,1,158,"G2","screen",70,-46.4619945667724,17,3.72454838574916e-05,FALSE,0.230500499676127,0.769499500323873,0
"elk-163",0.05,1,158,"G2","screen",71,-46.4619739912247,18,3.68969526416481e-05,FALSE,0.23050478255536,0.76949521744464,0
"elk-163",0.05,1,158,"G2","screen",72,-46.4622863783278,15,4.21822531463649e-05,FALSE,0.230441732209032,0.769558267790968,0
"elk-163",0.05,1,158,"G2","screen",73,-46.4626579517972,16,4.84523481139696e-05,FALSE,0.230371743116667,0.769628256883333,0
"elk-163",0.05,1,158,"G2","screen",74,-46.4626503065643,18,4.83235092364425e-05,FALSE,0.230373140066943,0.769626859933057,0
"elk-163",0.05,1,158,"G2","screen",75,-46.4619424404328,17,3.63623951722787e-05,FALSE,0.230511385784546,0.769488614215454,0
"elk-163",0.05,1,158,"G2","screen",76,-46.4620359063104,17,3.79455586860773e-05,FALSE,0.230491953488522,0.769508046511478,0
"elk-163",0.05,1,158,"G2","screen",77,-46.4619412258426,17,3.63418130542373e-05,FALSE,0.230511643300873,0.769488356699127,0
"elk-163",0.05,1,158,"G2","screen",78,-46.4619999326587,15,3.73363765719736e-05,FALSE,0.230499358576756,0.769500641423244,0
"elk-163",0.05,1,158,"G2","screen",79,-46.4620406691147,16,3.80262010158225e-05,FALSE,0.230490971666455,0.769509028333545,0
"elk-163",0.05,1,158,"G2","screen",80,-46.4627156794322,16,4.9424948984372e-05,FALSE,0.23036127944298,0.76963872055702,0
"elk-163",0.05,1,158,"G2","screen",81,-46.4619452102596,18,3.64093287096632e-05,FALSE,0.230510806147924,0.769489193852076,0
"elk-163",0.05,1,158,"G2","screen",82,-46.4624421750112,15,4.48133526687343e-05,FALSE,0.230411771831928,0.769588228168072,0
"elk-163",0.05,1,158,"G2","screen",83,-46.4626624093252,19,4.85274619413625e-05,FALSE,0.230370934472724,0.769629065527276,0
"elk-163",0.05,1,158,"G2","screen",84,-46.4625206763956,18,4.61378996999468e-05,FALSE,0.230397062149946,0.769602937850054,0
"elk-163",0.05,1,158,"G2","screen",85,-46.4625450903794,17,4.65496851735622e-05,FALSE,0.230392513854661,0.76960748614534,0
"elk-163",0.05,1,158,"G2","screen",86,-46.4619953336168,18,3.72584725988122e-05,FALSE,0.230500339716819,0.769499660283181,0
"elk-163",0.05,1,158,"G2","screen",87,-46.4625625501632,19,4.68441302411479e-05,FALSE,0.230389274410454,0.769610725589546,0
"elk-163",0.05,1,158,"G2","screen",88,-46.463084777194,17,5.5634410620147e-05,FALSE,0.230296650468349,0.769703349531651,0
"elk-163",0.05,1,158,"G2","screen",89,-46.4624421063389,17,4.48121738790895e-05,FALSE,0.230411835660197,0.769588164339803,0
"elk-163",0.05,1,158,"G2","screen",90,-46.4627265880801,16,4.96086970433896e-05,FALSE,0.23035930736542,0.76964069263458,0
"elk-163",0.05,1,158,"G2","screen",91,-46.4628661340686,17,5.19579815025136e-05,FALSE,0.230334473957036,0.769665526042964,0
"elk-163",0.05,1,158,"G2","screen",92,-46.4622117336029,17,4.09205186588099e-05,FALSE,0.230456458185879,0.769543541814121,0
"elk-163",0.05,1,158,"G2","screen",93,-46.4627448511739,16,4.99162897355878e-05,FALSE,0.230356023688903,0.769643976311097,0
"elk-163",0.05,1,158,"G2","screen",94,-46.4622781201773,17,4.20426853136598e-05,FALSE,0.230443390298527,0.769556609701473,0
"elk-163",0.05,1,158,"G2","screen",95,-46.4621177162908,17,3.93302899423381e-05,FALSE,0.230475271854778,0.769524728145222,0
"elk-163",0.05,1,158,"G2","screen",96,-46.461705845123,17,3.23491836327367e-05,FALSE,0.230562553359398,0.769437446640602,0
"elk-163",0.05,1,158,"G2","screen",97,-46.4627920263835,16,5.0710646597784e-05,FALSE,0.230347590793554,0.769652409206446,0
"elk-163",0.05,1,158,"G2","screen",98,-46.4622052311526,20,4.0810572941857e-05,FALSE,0.230457747817274,0.769542252182726,0
"elk-163",0.05,1,158,"G2","screen",99,-46.4625802184656,16,4.71420548172004e-05,FALSE,0.230386003954516,0.769613996045484,0
"elk-163",0.05,1,158,"G2","screen",100,-46.4622377082058,17,4.13596504214243e-05,FALSE,0.230451323503088,0.769548676496912,0
"elk-163",0.05,1,158,"G2","screen",101,-46.4622092975974,16,4.08793320986161e-05,FALSE,0.230456936602292,0.769543063397708,0
"elk-163",0.05,1,158,"G2","screen",102,-46.4627413826317,18,4.98578717783275e-05,FALSE,0.230356653122364,0.769643346877636,0
"elk-163",0.05,1,158,"G2","screen",103,-46.4626331415568,16,4.80342225646638e-05,FALSE,0.230376266349288,0.769623733650712,0
"elk-163",0.05,1,158,"G2","screen",104,-46.46208080931,17,3.87057091987283e-05,FALSE,0.230482761700789,0.769517238299211,0
"elk-163",0.05,1,158,"G2","screen",105,-46.4620997409592,17,3.90261145035936e-05,FALSE,0.230478913194795,0.769521086805205,0
"elk-163",0.05,1,158,"G2","screen",106,-46.4620562650881,19,3.82902410867194e-05,FALSE,0.2304877757802,0.7695122242198,0
"elk-163",0.05,1,158,"G2","screen",107,-46.461720815671,13,3.26035463218024e-05,FALSE,0.230558716574422,0.769441283425577,0
"elk-163",0.05,1,158,"G2","screen",108,-46.4620384932744,16,3.7989360912696e-05,FALSE,0.230491419598691,0.769508580401309,0
"elk-163",0.05,1,158,"G2","screen",109,-46.4616479219741,17,3.13653868332044e-05,FALSE,0.23057555356175,0.76942444643825,0
"elk-163",0.05,1,158,"G2","screen",110,-46.461655346342,16,3.14915156229858e-05,FALSE,0.230573874651978,0.769426125348022,0
"elk-163",0.05,1,158,"G2","screen",111,-46.4619334462067,16,3.62099842454861e-05,FALSE,0.230513270622057,0.769486729377943,0
"elk-163",0.05,1,158,"G2","screen",112,-46.4616839121761,18,3.19767237771088e-05,FALSE,0.230567453637564,0.769432546362436,0
"elk-163",0.05,1,158,"G2","screen",113,-46.4629292296836,14,5.30194703682546e-05,FALSE,0.230323429069008,0.769676570930992,0
"elk-163",0.05,1,158,"G2","screen",114,-46.462408955422,15,4.42526242776573e-05,FALSE,0.230418022148879,0.769581977851121,0
"elk-163",0.05,1,158,"G2","screen",115,-46.4622582259963,16,4.17064662287049e-05,FALSE,0.230447283643093,0.769552716356907,0
"elk-163",0.05,1,158,"G2","screen",116,-46.4616730579587,15,3.17923760276345e-05,FALSE,0.230569878034584,0.769430121965416,0
"elk-163",0.05,1,158,"G2","screen",117,-46.4620607886275,17,3.83668200863584e-05,FALSE,0.230486845838397,0.769513154161603,0
"elk-163",0.05,1,158,"G2","screen",118,-46.4618696379842,18,3.51283721740401e-05,FALSE,0.230526819888232,0.769473180111768,0
"elk-163",0.05,1,158,"G2","screen",119,-46.4629919126253,14,5.40736482320039e-05,FALSE,0.230312390769295,0.769687609230705,0
"elk-163",0.05,1,158,"G2","screen",120,-46.4621836819665,17,4.04461716335663e-05,FALSE,0.230462033326772,0.769537966673228,0
"elk-163",0.05,1,158,"G2","screen",121,-46.4624033439392,19,4.41578431576063e-05,FALSE,0.230419206133498,0.769580793866502,0
"elk-163",0.05,1,158,"G2","screen",122,-46.4616515404821,17,3.1426862900603e-05,FALSE,0.230574728030901,0.769425271969099,0
"elk-163",0.05,1,158,"G2","screen",123,-46.4617198898957,17,3.25876494633571e-05,FALSE,0.230559431009997,0.769440568990003,0
"elk-163",0.05,1,158,"G2","screen",124,-46.4618909561581,17,3.54898013524376e-05,FALSE,0.230522271473923,0.769477728526077,0
"elk-163",0.05,1,158,"G2","screen",125,-46.4625241703966,12,4.63152596886762e-05,FALSE,0.230363933134623,0.769636066865377,0
"elk-163",0.05,1,158,"G2","screen",126,-46.4617851676214,17,3.36956052305699e-05,FALSE,0.230545065419762,0.769454934580238,0
"elk-163",0.05,1,158,"G2","screen",127,-46.4626558319093,17,4.84166234720669e-05,FALSE,0.230372131764119,0.769627868235881,0
