"T","rep","seed","logLik_gauss_K2_old","logLik_gauss_K3_old","logLik_mix_K2_M2_old","BIC_gauss_K2_old","BIC_gauss_K3_old","BIC_mix_K2_M2_old","delta_BIC_gauss_K3_minus_K2_old","delta_BIC_mix_K2_minus_gauss_K3_old","gaussian_BIC_favours_K3_old","enriched_BIC_favours_K2_mix_old","mix_state1_mean_old","mix_state2_mean_old","mix_state1_occ_old","mix_state2_occ_old","logLik_gauss_K2_new","logLik_gauss_K3_new","logLik_mix_K2_M2_new","BIC_gauss_K2_new","BIC_gauss_K3_new","BIC_mix_K2_M2_new","delta_BIC_gauss_K3_minus_K2_new","delta_BIC_mix_K2_minus_gauss_K3_new","gaussian_BIC_favours_K3_new","enriched_BIC_favours_K2_mix_new","mix_state1_mean_new","mix_state2_mean_new","mix_state1_occ_new","mix_state2_occ_new"
1500,47,36260657,-2210.84415814595,-2052.91627377931,-2053.09020431319,4472.88085900153,4208.21763297788,4201.25227365856,-264.663226023657,-6.96535931931521,TRUE,TRUE,-0.502204268722267,3.77442234545826,0.413194781533108,0.586805218466892,-2210.84415814565,-2052.91605880482,-2049.40630081843,4472.88085900094,4208.21720302891,4193.88446666904,-264.663655972033,-14.332736359871,TRUE,TRUE,-0.50237249218459,3.77434132920755,0.413170423468492,0.586829576531507
1500,48,36260658,-2250.96224200692,-2053.20053207994,-2052.08892315416,4553.11702672348,4208.78614957914,4199.24971134049,-344.330877144342,-9.53643823864513,TRUE,TRUE,-0.491732956751419,3.82647439328363,0.49003431536367,0.50996568463633,-2250.96224200412,-2053.2004624309,-2050.95807019578,4553.11702671787,4208.78601028106,4196.98800542374,-344.331016436809,-11.7980048573199,TRUE,TRUE,-0.492377532335125,3.8259229847202,0.489897094209698,0.510102905790302
1500,49,36260659,-2161.35483855177,-2031.45792028518,-2032.76128176455,4373.90221981317,4165.30092598962,4160.59442856128,-208.601293823552,-4.70649742833302,TRUE,TRUE,-0.509545439980277,3.77700869848787,0.35479205933373,0.64520794066627,-2161.35483855094,-2031.45772646308,-2032.37617954915,4373.90221981152,4165.30053834543,4159.82422413047,-208.601681466095,-5.47631421495953,TRUE,TRUE,-0.508931570665158,3.77730048026547,0.354886653247193,0.645113346752807
1500,5,36260615,-2049.34974756608,-1957.71131957747,-1959.04541475672,4149.89203784179,4017.8077245742,4013.16269454561,-132.084313267597,-4.64503002858828,TRUE,TRUE,-0.533504397715749,3.76259590013778,0.350157797581364,0.649842202418636,-2049.34974756608,-1957.7105532017,-1958.96602582385,4149.89203784179,4017.80619182266,4013.00391667987,-132.085846019138,-4.80227514278658,TRUE,TRUE,-0.533368658120496,3.76266303864803,0.350180401880138,0.649819598119861
1500,50,36260660,-2103.46751469766,-1918.78513257453,-1920.62359424579,4258.12757210496,3939.95535056832,3936.31905352375,-318.172221536635,-3.63629704456844,TRUE,TRUE,-0.493393733411918,3.82360677964291,0.434490954907946,0.565509045092054,-2103.46751469766,-1918.78509019608,-1918.432164418,4258.12757210496,3939.95526581142,3931.93619386817,-318.172306293538,-8.01907194324804,TRUE,TRUE,-0.493518229187399,3.82348779956897,0.434464292020874,0.565535707979125
1500,51,36260661,-2151.7620850913,-1992.31015364268,-1990.04350575834,4354.71671289223,4087.00539270462,4075.15887654886,-267.711320187617,-11.846516155761,TRUE,TRUE,-0.578724231490472,3.83100020154706,0.463438728587038,0.536561271412962,-2151.7620850913,-1992.31003919504,-1986.50698040856,4354.71671289223,4087.00516380935,4068.0858258493,-267.71154908288,-18.9193379600524,TRUE,TRUE,-0.579458055906965,3.83051657290337,0.463306264186984,0.536693735813017
1500,52,36260662,-2131.76793385572,-1979.66344947537,-1976.21700739019,4314.72841042108,4061.71198437,4047.50587981256,-253.016426051076,-14.2061045574424,TRUE,TRUE,-0.442071612940921,3.83382063532052,0.397191244186508,0.602808755813492,-2131.76793385572,-1979.66325279083,-1976.20585152957,4314.72841042108,4061.71159100093,4047.48356809132,-253.016819420144,-14.2280229096154,TRUE,TRUE,-0.442064503538784,3.83382433252304,0.397192158432721,0.602807841567279
1500,53,36260663,-2247.92630456237,-2081.8704905979,-2083.48873382911,4547.04515183437,4266.12606661506,4262.0493326904,-280.919085219304,-4.07673392466131,TRUE,TRUE,-0.512630483037348,3.78742542684762,0.485957016642163,0.514042983357837,-2247.92630456237,-2081.87046967177,-2083.48410299792,4547.04515183437,4266.1260247628,4262.04007102801,-280.919127071566,-4.08595373478965,TRUE,TRUE,-0.512676685099819,3.7873888312306,0.48594810662346,0.51405189337654
1500,54,36260664,-2125.72399688227,-1999.11728681492,-1999.02759242292,4302.64053647417,4100.6196590491,4093.12704987802,-202.020877425071,-7.49260917107813,TRUE,TRUE,-0.618109108102421,3.81806165124965,0.36913346610012,0.63086653389988,-2125.72399688227,-1999.11635146346,-1999.02637409177,4302.64053647417,4100.61778834619,4093.1246132157,-202.022748127981,-7.49317513048072,TRUE,TRUE,-0.618133204408643,3.81805525483423,0.369131474444529,0.630868525555472
1500,55,36260665,-2188.0257899594,-2044.33003889171,-2044.34636609461,4427.24412262843,4191.04516320267,4183.76459722138,-236.198959425756,-7.28056598129024,TRUE,TRUE,-0.537427284745538,3.78984363568769,0.452170272993242,0.547829727006758,-2188.02578995931,-2044.32968355481,-2044.23020299023,4427.24412262825,4191.04445252889,4183.53227101263,-236.199670099356,-7.51218151626199,TRUE,TRUE,-0.538042713178466,3.78904690803306,0.452006526306585,0.547993473693415
1500,56,36260666,-2068.01949587036,-1957.10355844749,-1957.43451068816,4187.23153445035,4016.59220231424,4009.9408864085,-170.639332136116,-6.65131590573992,TRUE,TRUE,-0.564313325727187,3.78168964348781,0.330116713236129,0.66988328676387,-2068.01949587036,-1957.10336331646,-1957.08851828962,4187.23153445035,4016.59181205218,4009.24890161142,-170.639722398171,-7.34291044076326,TRUE,TRUE,-0.564877480317071,3.78146078251466,0.330040532006455,0.669959467993546
1500,57,36260667,-2069.66834604025,-1937.25780116535,-1937.86299071723,4190.52923479013,3976.90068774996,3970.79784646664,-213.628547040167,-6.10284128332933,TRUE,TRUE,-0.567297793227642,3.83751156402876,0.360637399935535,0.639362600064464,-2069.66834604025,-1937.25775783233,-1937.85041376185,4190.52923479013,3976.90060108392,3970.77269255587,-213.628633706211,-6.1279085280521,TRUE,TRUE,-0.567425814078498,3.83742709952296,0.36061391116336,0.63938608883664
1500,58,36260668,-2213.07163754951,-2211.50304985157,-2029.56341967296,4477.33581780864,4525.39118512241,4154.1987043781,48.0553673137638,-371.192480744307,FALSE,TRUE,-0.525081822285899,3.81403682523171,0.422353912685767,0.577646087314233,-2213.07163754951,-2028.32865462703,-2028.90221149753,4477.33581780864,4159.04239467333,4152.87628802724,-318.293423135318,-6.16610664608379,TRUE,TRUE,-0.525219078859082,3.81396739053819,0.422332179898614,0.577667820101386
1500,59,36260669,-2221.81576315169,-2067.14896083106,-2067.16256777679,4494.82406901301,4236.68300708138,4229.39700058576,-258.141061931632,-7.2860064956194,TRUE,TRUE,-0.498422149778834,3.81174175467765,0.414390655166827,0.585609344833173,-2221.81576314971,-2067.14892952066,-2063.23980819826,4494.82406900906,4236.68294446057,4221.5514814287,-258.141124548481,-15.1314630318757,TRUE,TRUE,-0.498446211981064,3.81172929150081,0.414387716147918,0.585612283852081
1500,6,36260616,-2189.63717587096,-2048.16491487552,-2050.42409664551,4430.46689445154,4198.7149151703,4195.9200583232,-231.751979281238,-2.79485684710835,TRUE,TRUE,-0.515543095192663,3.78507035868853,0.46712402785342,0.532875972146581,-2189.63717587096,-2048.16477486971,-2050.41912325219,4430.46689445154,4198.71463515868,4195.91011153656,-231.752259292861,-2.80452362211872,TRUE,TRUE,-0.515590376936464,3.78503664511672,0.467115281347034,0.532884718652967
1500,60,36260670,-2204.22124456503,-2060.34596234183,-2061.03297740256,4459.63503183968,4223.07701010293,4217.1378198373,-236.558021736753,-5.93919026563526,TRUE,TRUE,-0.437511364622534,3.81311923767682,0.403775753747507,0.596224246252494,-2204.22124456503,-2060.34562838451,-2061.01081387965,4459.63503183968,4223.07634218828,4217.09349279148,-236.5586896514,-5.9828493968007,TRUE,TRUE,-0.437724114630623,3.81295978451523,0.403733977684021,0.596266022315979
1500,61,36260671,-2059.2184795843,-2056.9818750276,-1955.74966597423,4169.62950187823,4216.34883547447,4006.57119698063,46.7193335962402,-209.777638493841,FALSE,TRUE,-0.504882124960361,3.79218029449844,0.303200067038706,0.696799932961293,-2059.2184795843,-1954.02450748749,-1955.73777809223,4169.62950187823,4010.43410039424,4006.54742121663,-159.195401483986,-3.88667917761359,TRUE,TRUE,-0.504784860309955,3.79222057351249,0.303214023676398,0.696785976323602
1500,62,36260672,-2197.7975604576,-2047.20814721894,-2050.88679045646,4446.78766362484,4196.80137985714,4196.84544594509,-249.986283767699,0.0440660879503412,TRUE,FALSE,-0.596331130708081,3.79628477465778,0.438922170816513,0.561077829183487,-2197.79756045706,-2047.20804588145,-2050.79392178592,4446.78766362376,4196.80117718217,4196.65970860401,-249.986486441589,-0.141468578156491,TRUE,TRUE,-0.595883258275753,3.7965904337907,0.439006534967703,0.560993465032296
1500,63,36260673,-2303.80573374994,-2106.75567327858,-2104.70746876489,4658.80401020952,4315.89643197643,4304.48680256195,-342.907578233087,-11.4096294144874,TRUE,TRUE,-0.478572094007278,3.81108780064596,0.5183879886422,0.4816120113578,-2303.80573374987,-2106.75554141803,-2104.13954357433,4658.80401020938,4315.89616825532,4303.35095218083,-342.907841954058,-12.5452160744871,TRUE,TRUE,-0.477861442036227,3.81173210608608,0.518544778925742,0.481455221074258
1500,64,36260674,-2158.47142896461,-2154.35914426252,-2014.54140236864,4368.13540063886,4411.10337394431,4124.15466976946,42.9679733054454,-286.94870417485,FALSE,TRUE,-0.53868278715027,3.82061281361416,0.395005851490883,0.604994148509118,-2158.47142896309,-2014.85567634493,-2014.51987567951,4368.13540063581,4132.09643810913,4124.1116163912,-236.03896252668,-7.98482171792966,TRUE,TRUE,-0.538560766285306,3.82074319001324,0.395035082404134,0.604964917595866
1500,65,36260675,-2290.14280415817,-2086.63919536799,-2087.13996685713,4631.47815102597,4275.66347615524,4269.35179874644,-355.814674870727,-6.31167740880301,TRUE,TRUE,-0.533262016854852,3.81915491792264,0.498258203279375,0.501741796720625,-2290.14280415817,-2086.6391128632,-2086.87202844302,4631.47815102597,4275.66331114565,4268.8159219182,-355.814839880311,-6.84738922745055,TRUE,TRUE,-0.533311230915248,3.81908592486183,0.498243307569981,0.501756692430019
1500,66,36260676,-2152.71908917023,-1994.86786564828,-1994.74318129432,4356.6307210501,4092.12081671581,4084.55822762081,-264.509904334281,-7.56258909500457,TRUE,TRUE,-0.598145072214312,3.80236542903078,0.42517188597588,0.57482811402412,-2152.71908917023,-1994.86755505095,-1993.85476921988,4356.6307210501,4092.12019552116,4082.78140347193,-264.510525528935,-9.3387920492346,TRUE,TRUE,-0.598235953687256,3.80231570359245,0.425157304872416,0.574842695127583
1500,67,36260677,-2188.10714450368,-2182.82161255883,-2054.76580381431,4427.40683171699,4468.02831053691,4204.60347266079,40.6214788199268,-263.424837876121,FALSE,TRUE,-0.469244756383929,3.83255474286315,0.408761676648698,0.591238323351302,-2188.10714450368,-2053.96444810258,-2053.28201284136,4427.40683171699,4210.31398162442,4201.6358907149,-217.092850092567,-8.67809090951869,TRUE,TRUE,-0.468772098588769,3.83285487085547,0.408849014350875,0.591150985649125
1500,68,36260678,-2230.89063637675,-2089.42905580341,-2089.14312757903,4512.97381546314,4281.24319702608,4273.35812019023,-231.730618437061,-7.88507683584794,TRUE,TRUE,-0.503995352775977,3.79879935646186,0.480743929845755,0.519256070154245,-2230.89063635876,-2089.42891248696,-2089.12160596621,4512.97381542715,4281.24291039319,4273.3150769646,-231.730905033959,-7.92783342859002,TRUE,TRUE,-0.503580827016676,3.79915718261643,0.480830628032232,0.519169371967768
1500,69,36260679,-2150.46492878216,-2025.77370319052,-2027.08901073231,4352.12240027395,4153.9324918003,4149.24988649679,-198.189908473648,-4.68260530351199,TRUE,TRUE,-0.400425959140873,3.78177699120877,0.385417111837109,0.61458288816289,-2150.46492878118,-2025.77358925466,-2027.07164606018,4352.122400272,4153.93226392859,4149.21515715253,-198.190136343408,-4.71710677606188,TRUE,TRUE,-0.400358311308292,3.78181261098456,0.385430176604092,0.614569823395908
1500,7,36260617,-2072.00331798927,-1965.30345606138,-1963.59293419166,4195.19917868817,4032.99199754203,4022.2577334155,-162.207181146135,-10.7342641265341,TRUE,TRUE,-0.497781765379018,3.82831748852881,0.326981386415078,0.673018613584922,-2072.00331798927,-1965.3033500967,-1963.15093945276,4195.19917868817,4032.99178561267,4021.3737439377,-162.207393075493,-11.6180416749694,TRUE,TRUE,-0.497950104107523,3.82831038783229,0.326968818909921,0.673031181090078
1500,70,36260680,-2184.01871694795,-2020.04120037089,-2019.30930657479,4419.22997660553,4142.46748616104,4133.69047818175,-276.762490444489,-8.77700797928446,TRUE,TRUE,-0.452473040875726,3.80246331144411,0.413932560561868,0.586067439438131,-2184.01871694795,-2020.04117122357,-2016.82418163795,4419.22997660553,4142.4674278664,4128.72022830808,-276.762548739126,-13.7471995583201,TRUE,TRUE,-0.450976808304728,3.80382029327233,0.414259674091394,0.585740325908605
1500,71,36260681,-2191.17991896364,-2039.86070722396,-2037.24064536903,4433.55238063692,4182.10649986718,4169.55315577024,-251.445880769741,-12.5533440969384,TRUE,TRUE,-0.468537922985021,3.81747671161351,0.486593408545396,0.513406591454604,-2191.17991896364,-2039.86044145119,-2036.82779305198,4433.55238063692,4182.10596832165,4168.72745113612,-251.446412315268,-13.3785171855297,TRUE,TRUE,-0.468701374410579,3.81735576748398,0.486560792042305,0.513439207957695
1500,72,36260682,-2097.42341547144,-1937.45952422626,-1936.72204599038,4246.03937365251,3977.30413387178,3968.51595701293,-268.735239780732,-8.78817685884724,TRUE,TRUE,-0.616207895721111,3.83771319315999,0.394857838486932,0.605142161513068,-2097.42341547144,-1937.45952000485,-1936.68497229932,4246.03937365251,3977.30412542897,3968.44180963082,-268.735248223535,-8.8623157981574,TRUE,TRUE,-0.616160328741134,3.83773766191862,0.394865708775402,0.605134291224598
1500,73,36260683,-2152.74509214885,-2035.35366036812,-2036.62797622917,4356.68272700733,4173.0924061555,4168.32781749052,-183.590320851828,-4.7645886649816,TRUE,TRUE,-0.591199076260545,3.78674622283416,0.368521136463381,0.631478863536619,-2152.74509214885,-2035.35354056478,-2036.59680757789,4356.68272700733,4173.09216654882,4168.26548018795,-183.590560458507,-4.82668636086419,TRUE,TRUE,-0.591194297297578,3.78674731896604,0.368521331487958,0.631478668512042
1500,74,36260684,-2094.80168054613,-1948.86618154035,-1950.77941025542,4240.79590380188,4000.11744849996,3996.63068554302,-240.678455301921,-3.48676295694213,TRUE,TRUE,-0.461574753838086,3.80168325248559,0.416307173830569,0.583692826169431,-2094.80168054613,-1948.86599661699,-1950.68057751817,4240.79590380188,4000.11707865325,3996.43302006851,-240.678825148631,-3.68405858473852,TRUE,TRUE,-0.462153081144844,3.80118795930432,0.416181782102352,0.583818217897648
1500,75,36260685,-2150.71652756034,-1979.59051911527,-1977.38406431209,4352.62559783031,4061.5661236498,4049.83999365635,-291.059474180511,-11.726129993448,TRUE,TRUE,-0.596595773978627,3.8121252891843,0.423730969283843,0.576269030716157,-2150.71652756034,-1979.59040678862,-1977.33554969319,4352.62559783031,4061.56589899651,4049.74296441855,-291.059698833795,-11.8229345779614,TRUE,TRUE,-0.596713250140317,3.81203299096073,0.423708049743491,0.57629195025651
1500,76,36260686,-2140.51127346102,-1996.03710092813,-1996.56994677076,4332.21508963166,4094.45928727553,4088.21175857369,-237.75580235613,-6.24752870184102,TRUE,TRUE,-0.515283800294641,3.79582928554775,0.382404457583916,0.617595542416084,-2140.51127346102,-1996.03707583847,-1991.58528853824,4332.21508963166,4094.45923709621,4078.24244210864,-237.755852535449,-16.2167949875693,TRUE,TRUE,-0.514766424896303,3.79609920346875,0.382489475596365,0.617510524403635
1500,77,36260687,-2245.82792271986,-2061.29440978305,-2063.03267340841,4542.84838814935,4224.97390498535,4221.137211849,-317.874483163995,-3.83669313635528,TRUE,TRUE,-0.495367254949525,3.78668704141991,0.497650296095194,0.502349703904806,-2245.82792271986,-2061.29433073128,-2063.02399300507,4542.84838814935,4224.97374688183,4221.11985104232,-317.874641267517,-3.8538958395111,TRUE,TRUE,-0.495341034358109,3.78671000267529,0.497657599900716,0.502342400099284
1500,78,36260688,-2190.64771695005,-2008.91889915046,-2007.97563575392,4432.48797660973,4120.22288372018,4111.02313654001,-312.265092889545,-9.19974718017693,TRUE,TRUE,-0.523633208719154,3.78759437145627,0.436204959709691,0.563795040290309,-2190.64771695005,-2008.91866680149,-2007.68592819819,4432.48797660973,4120.22241902224,4110.44372142855,-312.265557587491,-9.77869759368787,TRUE,TRUE,-0.523529659366261,3.78765004234799,0.436222442467352,0.563777557532648
1500,79,36260689,-2204.33483109611,-2043.88425590356,-2045.19475924136,4459.86220490185,4190.15359722638,4185.46138351489,-269.708607675477,-4.69221371148615,TRUE,TRUE,-0.431697366154704,3.76725964157542,0.43110616732032,0.56889383267968,-2204.33483109593,-2043.88422797116,-2044.3909034171,4459.8622049015,4190.15354136159,4183.85367186638,-269.708663539908,-6.2998694952139,TRUE,TRUE,-0.432088088084362,3.76697174390956,0.431028411231006,0.568971588768993
1500,8,36260618,-2129.86656484984,-1998.41193800606,-1999.57071278302,4310.92567240932,4099.20896143139,4094.21329059821,-211.716710977929,-4.99567083318061,TRUE,TRUE,-0.396259771467691,3.81780280237337,0.385287104868595,0.614712895131406,-2129.86656484984,-1998.41153346406,-1999.55949551817,4310.92567240932,4099.20815234738,4094.19085606852,-211.717520061939,-5.01729627886107,TRUE,TRUE,-0.396273236164909,3.81779639639411,0.385285159489462,0.614714840510538
1500,80,36260690,-2197.89384727831,-2057.0813216026,-2058.95226677259,4446.98023726626,4216.54772862446,4212.97639857736,-230.4325086418,-3.57133004710249,TRUE,TRUE,-0.471034190774016,3.7713356349389,0.427648059636922,0.572351940363078,-2197.89384727831,-2057.08130063886,-2057.74776163523,4446.98023726626,4216.54768669699,4210.56738830263,-230.43255056927,-5.98029839436458,TRUE,TRUE,-0.473035211126025,3.77031191644512,0.427309415092714,0.572690584907286
1500,81,36260691,-2187.58973403049,-2045.0575075776,-2046.53001736024,4426.37201077061,4192.50010057447,4188.13189975266,-233.871910196145,-4.36820082181293,TRUE,TRUE,-0.466461599052956,3.77642303813373,0.422963744905538,0.577036255094463,-2187.58973403049,-2045.0574358501,-2044.56102350284,4426.37201077061,4192.49995711947,4184.19391203785,-233.872053651144,-8.30604508162287,TRUE,TRUE,-0.466686657543821,3.77625298210154,0.422918607513031,0.577081392486968
1500,82,36260692,-2133.9861318799,-2130.87327991589,-1993.86675101947,4319.16480646944,4364.13164525104,4082.80536707111,44.9668387815973,-281.326278179926,FALSE,TRUE,-0.480859930301623,3.79781545707873,0.39094767830914,0.609052321690861,-2133.9861318799,-1992.34033167568,-1992.6278662649,4319.16480646944,4087.06574877062,4080.32759756197,-232.099057698818,-6.73815120865129,TRUE,TRUE,-0.483260509926411,3.79547230116192,0.390396269340538,0.609603730659462
1500,83,36260693,-2160.97727975909,-2013.83212594432,-2014.08025970755,4373.14710222782,4130.0493373079,4123.23238444727,-243.097764919917,-6.81695286062768,TRUE,TRUE,-0.54845927574699,3.7804713200223,0.397980904581286,0.602019095418714,-2160.97727975909,-2013.83189474035,-2013.11060064685,4373.14710222782,4130.04887489996,4121.29306632588,-243.098227327863,-8.75580857407931,TRUE,TRUE,-0.548695772685007,3.78032467468583,0.397939159980492,0.602060840019508
1500,84,36260694,-2131.17232951147,-1996.88177710509,-1995.99934614539,4313.53720173257,4096.14863962945,4087.07055732295,-217.38856210312,-9.07808230649925,TRUE,TRUE,-0.498229715887443,3.87282903252263,0.393686920450395,0.606313079549605,-2131.17232951147,-1996.88134598435,-1995.74165041313,4313.53720173257,4096.14777738797,4086.55516585844,-217.3894243446,-9.59261152952558,TRUE,TRUE,-0.498578178474873,3.87260197335846,0.393623443777542,0.606376556222458
1500,85,36260695,-2179.10906987097,-2034.74329760303,-2032.6898413718,4409.41068245157,4171.87168062533,4160.45154777577,-237.539001826231,-11.4201328495628,TRUE,TRUE,-0.506598640381599,3.79124604865148,0.407544934094899,0.592455065905101,-2179.10906986989,-2034.74327924912,-2032.33514007387,4409.41068244941,4171.87164391751,4159.74214517991,-237.539038531895,-12.1294987375986,TRUE,TRUE,-0.506237398445934,3.79144904846179,0.407606616669133,0.592393383330867
1500,86,36260696,-2097.37356327435,-1975.06371285056,-1975.18103305082,4245.93966925834,4052.51251112038,4045.43393113381,-193.427158137959,-7.07857998656755,TRUE,TRUE,-0.473526384840224,3.79756703404823,0.344576040444687,0.655423959555314,-2097.37356327435,-1975.06350197613,-1975.17406262359,4245.93966925834,4052.51208937152,4045.41999027936,-193.427579886812,-7.09209909216725,TRUE,TRUE,-0.473495360337866,3.79758021711167,0.344580577208812,0.655419422791188
1500,87,36260697,-2163.9896629746,-2009.07846599548,-2010.18581842611,4379.17186865884,4120.54201741023,4115.44350188439,-258.629851248611,-5.09851552583859,TRUE,TRUE,-0.496737157041914,3.81742687713241,0.418369646632118,0.581630353367882,-2163.9896629746,-2009.07832544864,-2009.99363490659,4379.17186865884,4120.54173631654,4115.05913484535,-258.630132342294,-5.48260147119345,TRUE,TRUE,-0.496749768969406,3.81737596300944,0.418360337831747,0.581639662168253
1500,88,36260698,-2107.37538114667,-1967.19685471852,-1963.38418087207,4265.94330500297,4036.77879485631,4021.8402267763,-229.164510146658,-14.9385680800069,TRUE,TRUE,-0.520961430325153,3.81069721718442,0.394591243786768,0.605408756213232,-2107.37538114667,-1967.19669843898,-1963.36029856766,4265.94330500297,4036.77848229722,4021.7924621675,-229.164822705744,-14.9860201297261,TRUE,TRUE,-0.521192978287919,3.81053761156063,0.394549112785742,0.605450887214257
1500,89,36260699,-2237.32127741295,-2067.35225410359,-2068.98657711445,4525.83509753553,4237.08959362644,4233.04501926107,-288.745503909087,-4.04457436537268,TRUE,TRUE,-0.480189896157352,3.7672751437061,0.458972834730698,0.541027165269302,-2237.32127741173,-2067.35215962093,-2068.9760883404,4525.83509753308,4237.08940466112,4233.02404171298,-288.745692871964,-4.06536294814123,TRUE,TRUE,-0.480123074772456,3.76731317905822,0.458983637586877,0.541016362413124
1500,9,36260619,-2029.00188653188,-1898.72173684781,-1899.84234217611,4109.1963157734,3899.82855911488,3894.7565493844,-209.367756658519,-5.07200973047657,TRUE,TRUE,-0.609447141180528,3.79007530426844,0.341801435335246,0.658198564664754,-2029.00188653188,-1898.72165896919,-1897.82652735326,4109.1963157734,3899.82840335765,3890.7249197387,-209.367912415744,-9.10348361895785,TRUE,TRUE,-0.609535332516408,3.79003806996401,0.34178961895663,0.658210381043371
1500,90,36260700,-2234.62180518385,-2078.53724217537,-2078.63787048711,4520.43615307733,4259.45956977001,4252.3476060064,-260.976583307316,-7.11196376361022,TRUE,TRUE,-0.440830955349481,3.81967993399614,0.443536415166371,0.556463584833628,-2234.62180518385,-2078.53696863723,-2078.30248828641,4520.43615307733,4259.45902269372,4251.676841605,-260.977130383607,-7.78218108871988,TRUE,TRUE,-0.440561167584327,3.81986543513199,0.443589921574051,0.556410078425949
1500,91,36260701,-2226.37268185845,-2081.69611102332,-2083.94622377459,4503.93790642653,4265.77730746591,4262.96431258135,-238.160598960621,-2.81299488456443,TRUE,TRUE,-0.572282404858758,3.79356228395084,0.469607412948053,0.530392587051947,-2226.37268185836,-2081.69588708735,-2083.9444105108,4503.93790642635,4265.77685959397,4262.96068605377,-238.16104683238,-2.81617354020182,TRUE,TRUE,-0.572271360913726,3.79357630772878,0.469611325602608,0.530388674397392
1500,92,36260702,-2218.94450406062,-2072.27287537323,-2073.43310962456,4489.08155083087,4246.93083616572,4241.93808428129,-242.150714665153,-4.99275188442971,TRUE,TRUE,-0.449060966312801,3.84810355320335,0.444592844640663,0.555407155359337,-2218.94450405953,-2072.2728569443,-2072.99196590034,4489.0815508287,4246.93079930786,4241.05579683285,-242.15075152084,-5.87500247501339,TRUE,TRUE,-0.449812114635048,3.84737779513488,0.444421391055392,0.555578608944608
1500,93,36260703,-2198.33481102814,-2025.86624130463,-2024.87914127673,4447.86216476592,4154.11756802852,4144.83014758563,-293.744596737395,-9.28742044289083,TRUE,TRUE,-0.475567149700972,3.79062145854749,0.448214367003909,0.551785632996091,-2198.33481102814,-2025.86612956411,-2024.86514610727,4447.86216476592,4154.11734454748,4144.80215724672,-293.744820218432,-9.31518730076823,TRUE,TRUE,-0.475817766262968,3.78965015970399,0.448070442744348,0.551929557255652
1500,94,36260704,-2270.04185163955,-2074.3709179431,-2075.20904133416,4591.27624598874,4251.12692130547,4245.4899477005,-340.149324683265,-5.63697360496826,TRUE,TRUE,-0.521892172683853,3.77509547018755,0.525042351347334,0.474957648652665,-2270.04185163955,-2074.37086596794,-2075.12605720589,4591.27624598874,4251.12681735514,4245.32397944396,-340.149428633596,-5.80283791117745,TRUE,TRUE,-0.521640076763625,3.77535111122821,0.525101609900595,0.474898390099405
1500,95,36260705,-2121.93017364628,-1963.55875791854,-1964.07998185418,4295.05289000219,4029.50260125635,4023.23182874053,-265.550288745839,-6.27077251582341,TRUE,TRUE,-0.507601508290277,3.83812244383618,0.432881447108717,0.567118552891283,-2121.93017364622,-1963.55856439278,-1964.06969496208,4295.05289000207,4029.50221420483,4023.21125495634,-265.550675797248,-6.29095924848662,TRUE,TRUE,-0.50773256611669,3.83799979336813,0.432852753554788,0.567147246445211
1500,96,36260706,-2210.69707530706,-2083.99050406443,-2083.94202099362,4472.58669332374,4270.36609354813,4262.95590701941,-202.220599775616,-7.41018652871662,TRUE,TRUE,-0.422204346148528,3.79638959252052,0.403729102831563,0.596270897168437,-2210.69707530706,-2083.98937294155,-2082.14047417663,4472.58669332374,4270.36383130236,4259.35281338544,-202.22286202138,-11.011017916926,TRUE,TRUE,-0.424504183111315,3.79542552337363,0.403374664246691,0.596625335753309
1500,97,36260707,-2181.13247523455,-2044.53873893245,-2046.98079432685,4413.45749317873,4191.46256328416,4189.03345368587,-221.994929894574,-2.42910959828896,TRUE,TRUE,-0.533158925101305,3.79730623124929,0.390875241949544,0.609124758050457,-2181.13247523455,-2044.5385279148,-2046.96149880641,4413.45749317873,4191.46214124887,4188.99486264499,-221.995351929867,-2.46727860387091,TRUE,TRUE,-0.533289261235453,3.79721047049728,0.390850609506001,0.609149390494
1500,98,36260708,-2210.55205281069,-2045.10731601696,-2046.50712191713,4472.29664833101,4192.59971745318,4188.08610886644,-279.696930877825,-4.51360858674525,TRUE,TRUE,-0.45299527298709,3.807508703126,0.45745421160565,0.542545788394352,-2210.55205281069,-2045.10722088454,-2046.49139217769,4472.29664833101,4192.59952718833,4188.05464938755,-279.697121142673,-4.54487780078034,TRUE,TRUE,-0.452897137964967,3.80760571950432,0.45747778822424,0.54252221177576
1500,99,36260709,-2224.68692299639,-2053.02132962328,-2052.99363500878,4500.56638870242,4208.42774466582,4201.05913504973,-292.138644036597,-7.36860961608909,TRUE,TRUE,-0.494756976568481,3.7817740221665,0.464536269082529,0.535463730917471,-2224.68692299639,-2053.02131337901,-2051.27813473398,4500.56638870242,4208.42771217729,4197.62813450013,-292.138676525125,-10.799577677165,TRUE,TRUE,-0.493571390130823,3.78293444609627,0.46481105712396,0.535188942876039
